points/segment = 2000
x-axis,D0-D7
second,
+18.65000E-03,16
+18.70000E-03,16
+18.75000E-03,16
+18.80000E-03,16
+18.85000E-03,16
+18.90000E-03,16
+18.95000E-03,16
+19.00000E-03,16
+19.05000E-03,16
+19.10000E-03,16
+19.15000E-03,16
+19.20000E-03,16
+19.25000E-03,16
+19.30000E-03,16
+19.35000E-03,16
+19.40000E-03,16
+19.45000E-03,16
+19.50000E-03,16
+19.55000E-03,16
+19.60000E-03,16
+19.65000E-03,16
+19.70000E-03,16
+19.75000E-03,16
+19.80000E-03,16
+19.85000E-03,16
+19.90000E-03,16
+19.95000E-03,16
+20.00000E-03,16
+20.05000E-03,16
+20.10000E-03,16
+20.15000E-03,16
+20.20000E-03,16
+20.25000E-03,16
+20.30000E-03,16
+20.35000E-03,16
+20.40000E-03,16
+20.45000E-03,16
+20.50000E-03,16
+20.55000E-03,16
+20.60000E-03,16
+20.65000E-03,16
+20.70000E-03,16
+20.75000E-03,16
+20.80000E-03,16
+20.85000E-03,16
+20.90000E-03,16
+20.95000E-03,16
+21.00000E-03,16
+21.05000E-03,16
+21.10000E-03,16
+21.15000E-03,16
+21.20000E-03,16
+21.25000E-03,16
+21.30000E-03,16
+21.35000E-03,16
+21.40000E-03,16
+21.45000E-03,16
+21.50000E-03,16
+21.55000E-03,16
+21.60000E-03,16
+21.65000E-03,16
+21.70000E-03,16
+21.75000E-03,16
+21.80000E-03,16
+21.85000E-03,16
+21.90000E-03,16
+21.95000E-03,16
+22.00000E-03,16
+22.05000E-03,16
+22.10000E-03,16
+22.15000E-03,16
+22.20000E-03,16
+22.25000E-03,16
+22.30000E-03,16
+22.35000E-03,16
+22.40000E-03,16
+22.45000E-03,16
+22.50000E-03,16
+22.55000E-03,16
+22.60000E-03,16
+22.65000E-03,16
+22.70000E-03,16
+22.75000E-03,16
+22.80000E-03,16
+22.85000E-03,16
+22.90000E-03,16
+22.95000E-03,16
+23.00000E-03,16
+23.05000E-03,16
+23.10000E-03,16
+23.15000E-03,16
+23.20000E-03,16
+23.25000E-03,16
+23.30000E-03,16
+23.35000E-03,16
+23.40000E-03,16
+23.45000E-03,16
+23.50000E-03,16
+23.55000E-03,16
+23.60000E-03,16
+23.65000E-03,16
+23.70000E-03,16
+23.75000E-03,16
+23.80000E-03,16
+23.85000E-03,16
+23.90000E-03,16
+23.95000E-03,16
+24.00000E-03,16
+24.05000E-03,16
+24.10000E-03,16
+24.15000E-03,16
+24.20000E-03,16
+24.25000E-03,16
+24.30000E-03,16
+24.35000E-03,16
+24.40000E-03,16
+24.45000E-03,16
+24.50000E-03,16
+24.55000E-03,16
+24.60000E-03,16
+24.65000E-03,16
+24.70000E-03,16
+24.75000E-03,16
+24.80000E-03,16
+24.85000E-03,16
+24.90000E-03,16
+24.95000E-03,16
+25.00000E-03,16
+25.05000E-03,16
+25.10000E-03,16
+25.15000E-03,16
+25.20000E-03,16
+25.25000E-03,16
+25.30000E-03,16
+25.35000E-03,16
+25.40000E-03,16
+25.45000E-03,16
+25.50000E-03,16
+25.55000E-03,16
+25.60000E-03,16
+25.65000E-03,16
+25.70000E-03,16
+25.75000E-03,16
+25.80000E-03,16
+25.85000E-03,16
+25.90000E-03,16
+25.95000E-03,16
+26.00000E-03,16
+26.05000E-03,16
+26.10000E-03,16
+26.15000E-03,16
+26.20000E-03,16
+26.25000E-03,16
+26.30000E-03,16
+26.35000E-03,16
+26.40000E-03,16
+26.45000E-03,16
+26.50000E-03,16
+26.55000E-03,16
+26.60000E-03,16
+26.65000E-03,16
+26.70000E-03,16
+26.75000E-03,16
+26.80000E-03,16
+26.85000E-03,16
+26.90000E-03,16
+26.95000E-03,16
+27.00000E-03,16
+27.05000E-03,16
+27.10000E-03,16
+27.15000E-03,16
+27.20000E-03,16
+27.25000E-03,16
+27.30000E-03,16
+27.35000E-03,16
+27.40000E-03,16
+27.45000E-03,16
+27.50000E-03,16
+27.55000E-03,16
+27.60000E-03,16
+27.65000E-03,16
+27.70000E-03,16
+27.75000E-03,16
+27.80000E-03,16
+27.85000E-03,16
+27.90000E-03,16
+27.95000E-03,16
+28.00000E-03,16
+28.05000E-03,16
+28.10000E-03,16
+28.15000E-03,16
+28.20000E-03,16
+28.25000E-03,16
+28.30000E-03,16
+28.35000E-03,16
+28.40000E-03,16
+28.45000E-03,16
+28.50000E-03,16
+28.55000E-03,16
+28.60000E-03,16
+28.65000E-03,16
+28.70000E-03,16
+28.75000E-03,16
+28.80000E-03,16
+28.85000E-03,16
+28.90000E-03,16
+28.95000E-03,16
+29.00000E-03,16
+29.05000E-03,16
+29.10000E-03,16
+29.15000E-03,16
+29.20000E-03,16
+29.25000E-03,16
+29.30000E-03,16
+29.35000E-03,16
+29.40000E-03,16
+29.45000E-03,16
+29.50000E-03,16
+29.55000E-03,16
+29.60000E-03,16
+29.65000E-03,16
+29.70000E-03,16
+29.75000E-03,16
+29.80000E-03,16
+29.85000E-03,16
+29.90000E-03,16
+29.95000E-03,16
+30.00000E-03,16
+30.05000E-03,16
+30.10000E-03,16
+30.15000E-03,16
+30.20000E-03,16
+30.25000E-03,16
+30.30000E-03,16
+30.35000E-03,16
+30.40000E-03,16
+30.45000E-03,16
+30.50000E-03,16
+30.55000E-03,16
+30.60000E-03,16
+30.65000E-03,16
+30.70000E-03,16
+30.75000E-03,16
+30.80000E-03,16
+30.85000E-03,16
+30.90000E-03,16
+30.95000E-03,16
+31.00000E-03,16
+31.05000E-03,16
+31.10000E-03,16
+31.15000E-03,16
+31.20000E-03,16
+31.25000E-03,16
+31.30000E-03,16
+31.35000E-03,16
+31.40000E-03,16
+31.45000E-03,16
+31.50000E-03,16
+31.55000E-03,16
+31.60000E-03,16
+31.65000E-03,16
+31.70000E-03,16
+31.75000E-03,16
+31.80000E-03,16
+31.85000E-03,16
+31.90000E-03,16
+31.95000E-03,16
+32.00000E-03,16
+32.05000E-03,16
+32.10000E-03,16
+32.15000E-03,16
+32.20000E-03,16
+32.25000E-03,16
+32.30000E-03,16
+32.35000E-03,16
+32.40000E-03,16
+32.45000E-03,16
+32.50000E-03,16
+32.55000E-03,20
+32.60000E-03,20
+32.65000E-03,16
+32.70000E-03,20
+32.75000E-03,16
+32.80000E-03,20
+32.85000E-03,20
+32.90000E-03,16
+32.95000E-03,20
+33.00000E-03,16
+33.05000E-03,20
+33.10000E-03,20
+33.15000E-03,16
+33.20000E-03,20
